species_id	count_reads	coverage	relative_abundance	sample	kingdom	phylum	class	order	family	genus	species
Escherichia_coli_58110	88	2.11231665662	0.0397931914735	XPB_028	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Bacteroides_intestinalis_61596	82	1.97454768476	0.0371978102085	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
Parabacteroides_distasonis_56985	76	1.81924168694	0.034272055072	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Clostridiales_bacterium_59945	68	1.5703327356	0.0295829467752	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis		Clostridiales bacterium S7-1-4
Sutterella_wadsworthensis_56828	67	1.46101602825	0.0275235677264	XPB_028	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Alistipes_finegoldii_56071	56	1.30552220888	0.0245942742856	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Clostridium_sp_60782	54	1.29566003617	0.0244084842782	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
Alistipes_shahii_62199	41	1.02010314704	0.0192173648423	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Alistipes_onderdonkii_55464	40	0.963736939152	0.0181555016525	XPB_028					Rikenellaceae		
Burkholderiales_bacterium_56577	37	0.826165384981	0.0155638394699	XPB_028	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium 1_1_47
Peptoniphilus_timonensis_58570	36	0.838899008298	0.0158037237265	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus timonensis
Eubacterium_limosum_60946	35	0.79854862119	0.0150435769582	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum
Bacteroides_eggerthii_54457	33	0.800604229607	0.0150823018431	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
Clostridium_symbiosum_54029	29	0.696793002915	0.0131266386105	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
Escherichia_fergusonii_56914	29	0.665715644318	0.0125411831688	XPB_028	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Clostridium_bifermentans_57192	27	0.637741871135	0.0120141950826	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	[Clostridium] bifermentans
Bacteroides_uniformis_57318	24	0.628367299133	0.0118375908137	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Bacteroides_rodentium_59708	20	0.534843803639	0.0100757345353	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Bacteroides_vulgatus_57955	20	0.463870177587	0.00873868732594	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Dorea_longicatena_59913	16	0.386481972689	0.00728079811901	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Intestinimonas_butyriciproducens_60001	13	0.318748742708	0.00600479559291	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas butyriciproducens
Parabacteroides_merdae_56972	13	0.309012009284	0.0058213686923	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Phascolarctobacterium_sp_59818	13	0.317623363545	0.00598359497019	XPB_028	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG
Clostridium_hylemonae_61789	12	0.298596595999	0.00562515638017	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae
Clostridiales_bacterium_56470	12	0.375874375446	0.00708096532082	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Bacteroides_ovatus_58035	11	0.26375502008	0.00496878817069	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Ruminococcus_lactaris_55568	11	0.233696185152	0.00440252033863	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus lactaris
Bilophila_wadsworthia_57364	10	0.215813223465	0.00406562950538	XPB_028	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
Finegoldia_magna_61710	10	0.22623381877	0.00426193943976	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Collinsella_aerofaciens_61484	10	0.236531259003	0.00445592929899	XPB_028	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Anaerococcus_obesiensis_58051	10	0.212157568486	0.00399676190541	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis
Clostridium_hathewayi_55515	9	0.203551108495	0.00383462782893	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Enterococcus_faecium_56710	8	0.168655529037	0.00317724226575	XPB_028	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Collinsella_sp_62205	8	0.172223805453	0.00324446377166	XPB_028	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Clostridium_bolteae_57158	8	0.187584345479	0.00353383558932	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] bolteae
Clostridiales_bacterium_52743	7	0.170241013072	0.00320711064252	XPB_028	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Clostridium_citroniae_62210	6	0.122928709056	0.00231581076716	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] citroniae
Lachnospiraceae_bacterium_51870	5	0.117034855179	0.00220477852439	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 8_1_57FAA
Bacteroides_nordii_55557	5	0.125554850983	0.0023652837324	XPB_028							
Escherichia_albertii_56276	5	0.119727106755	0.00225549690608	XPB_028	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia albertii
Ruminococcus_sp_58571	4	0.0950128129312	0.00178991300644	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. JC304
Bacteroides_cellulosilyticus_58046	4	0.087117603472	0.00164117792889	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
Clostridiales_bacterium_43336	4	0.104568854569	0.00196993591798	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-16
Peptoniphilus_sp_58646	3	0.0754603078781	0.00142157023221	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Clostridium_butyricum_56361	3	0.0757389162562	0.00142681883757	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
Porphyromonas_bennonis_58999	3	0.0701449275362	0.00132143564915	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas bennonis
Coriobacteriaceae_bacterium_58375	2	0.0484496124031	0.000912725228546	XPB_028	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia
Clostridium_scindens_58238	2	0.0444167704442	0.00083675193555	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-26
Lachnospiraceae_bacterium_56833	2	0.0526759376317	0.000992343484892	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium VE202-12
Finegoldia_magna_57293	1	0.0253062050815	0.000476734707895	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Cloacibacillus_evryensis_54931	1	0.0245983935743	0.000463400495553	XPB_028	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis
Slackia_piriformis_62217	1	0.023789133124	0.000448155122209	XPB_028	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia piriformis
Butyricimonas_virosa_58742	1	0.0253832876434	0.000478186839202	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas	Butyricimonas virosa
Bacteroides_stercoris_56735	1	0.0238974358974	0.000450195400113	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
Eggerthella_lenta_56463	1	0.0238027230315	0.000448411137703	XPB_028	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Clostridiales_bacterium_55367	1	0.0217059003363	0.000408909831526	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-28
Parabacteroides_goldsteinii_56831	1	0.0228946041351	0.000431303404821	XPB_028	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides sp. ASF519
Clostridiales_bacterium_59663	1	0.0211754983989	0.000398917775749	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-14
Clostridiales_bacterium_59662	1	0.0237541206128	0.000447495533809	XPB_028	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-08
Enterococcus_faecium_56947	231	5.47687115346	0.119486725151	XPB_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Escherichia_coli_58110	181	4.33504118947	0.0945758738177	XPB_036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Peptoniphilus_timonensis_58570	135	3.21088848411	0.0700506802228	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus timonensis
Bacteroides_salyersiae_54873	117	2.81795028525	0.061478103426	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Bacteroides_thetaiotaomicron_56941	90	2.17888173362	0.0475357983687	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Bacteroides_fragilis_54507	90	2.15057680631	0.0469182809989	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Clostridiaceae_bacterium_58376	90	2.07029280589	0.0451667568123	XPB_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa
Sutterella_wadsworthensis_56828	84	1.85800959884	0.0405354583017	XPB_036	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Bacteroides_intestinalis_61596	74	1.77869774098	0.0388051429636	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
Anaerococcus_obesiensis_58051	73	1.73545290942	0.0378616876297	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis
Clostridium_sp_60782	63	1.5128591521	0.0330054479345	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
Ruminococcus_lactaris_55568	57	1.33480435422	0.0291208970477	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus lactaris
Escherichia_fergusonii_56914	54	1.18193057537	0.0257857104631	XPB_036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Clostridiales_bacterium_56470	43	1.46666666667	0.0319976848054	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Bacteroides_nordii_55557	39	0.977594588882	0.0213277933108	XPB_036							
Finegoldia_magna_61710	36	0.83394012945	0.0181937409605	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Alistipes_shahii_62199	35	0.876223555415	0.01911622169	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Parabacteroides_merdae_56972	33	0.785346654556	0.0171335963969	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Bacteroides_faecichinchillae_59709	30	0.786959328599	0.0171687794667	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecichinchillae
Parabacteroides_distasonis_56985	29	0.710462287105	0.0154998738606	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Bacteroides_eggerthii_54457	28	0.689023162135	0.0150321449766	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
Escherichia_albertii_56276	28	0.648697991736	0.0141523867319	XPB_036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia albertii
Bacteroides_vulgatus_57955	26	0.643192488263	0.0140322753468	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Alistipes_onderdonkii_55464	26	0.605716041795	0.013214666582	XPB_036					Rikenellaceae		
Phascolarctobacterium_sp_59818	24	0.580765357503	0.0126703274013	XPB_036	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG
Bacteroides_uniformis_57318	21	0.585968610916	0.0127838447168	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Burkholderiales_bacterium_56577	16	0.361435488465	0.00788529466186	XPB_036	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium 1_1_47
Bacteroides_ovatus_58035	15	0.363052208835	0.0079205660088	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Eubacterium_limosum_60946	15	0.341654571843	0.00745374225149	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum
Coprococcus_catus_62200	15	0.366735843463	0.00800093040408	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus catus
Bacteroides_rodentium_59708	12	0.309646412633	0.00675543294039	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Cloacibacillus_evryensis_54931	11	0.270080321285	0.00589223522225	XPB_036	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis
Clostridiales_bacterium_59663	8	0.200495816548	0.00437413768821	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-14
Holdemania_filiformis_61753	7	0.162250384025	0.00353975225971	XPB_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis
Collinsella_sp_62205	7	0.166239194452	0.00362677455436	XPB_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Coriobacteriaceae_bacterium_58375	5	0.108914728682	0.00237614942662	XPB_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia
Clostridium_hylemonae_61789	5	0.120633024784	0.00263180284374	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae
Dorea_longicatena_59913	5	0.118577463405	0.00258695747663	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Holdemania_sp_59514	4	0.0966744006187	0.00210910704529	XPB_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
Oscillospiraceae_bacterium_54867	4	0.0924830155599	0.00201766526028	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1728
Collinsella_aerofaciens_61484	4	0.0863343897052	0.00188352312931	XPB_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Bifidobacterium_longum_57796	4	0.0763594632768	0.00166590411671	XPB_036	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum subsp. infantis
Clostridiales_bacterium_59662	4	0.0969555943378	0.0021152417371	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-08
Clostridium_sordellii_57678	3	0.0747831289261	0.00163151385555	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	[Clostridium] sordellii
Enterococcus_faecium_56710	3	0.0626491646778	0.00136679197138	XPB_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Alistipes_finegoldii_56071	3	0.0750300120048	0.00163690000574	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Bacteroides_xylanisolvens_57185	2	0.0502462064114	0.00109620155142	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D1
Clostridium_scindens_58238	2	0.0518887505189	0.00113203628458	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-26
Ruminococcus_sp_58571	2	0.0475064064656	0.00103642842295	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. JC304
Bacteroides_cellulosilyticus_58046	2	0.0408595321266	0.000891416202467	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
Anaerostipes_hadrus_55206	2	0.0440419635788	0.000960846046914	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			butyrate-producing bacterium SSC/2
Streptococcus_constellatus_50409	2	0.0495294700347	0.00108056479824	XPB_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. pharyngis
Finegoldia_magna_57293	1	0.0252049802612	0.000549887054948	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Peptoniphilus_sp_58646	1	0.0251534359594	0.000548762533365	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Bacteroides_acidifaciens_59693	1	0.0203522092165	0.000444016074275	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens
Parabacteroides_goldsteinii_56831	1	0.0252143217347	0.000550090854172	XPB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides sp. ASF519
Ruminococcus_obeum_61472	1	0.026958347144	0.000588139564628	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] obeum
Coprococcus_comes_61587	1	0.023596176822	0.000514788428566	XPB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes
Bifidobacterium_adolescentis_56815	1	0.02229952725	0.000486499939266	XPB_036	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium stercoris
Streptococcus_anginosus_58032	352	8.25567112432	0.146698000913	XPB_063	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Streptococcus_anginosus_58303	196	4.64745494157	0.0825823048175	XPB_063	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Bacteroides_fragilis_54507	153	3.69864399919	0.0657225406147	XPB_063	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Clostridium_sp_60782	131	3.12557765722	0.055539517879	XPB_063	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
